Date,Close,High,Low,Open,Volume
2010-02-16,6.127767562866211,6.136504098619545,6.071129309510258,6.083782403671982,543737600
2010-02-17,6.1021599769592285,6.155182542319667,6.051245120918232,6.151567257708382,436396800
2010-02-18,6.1136088371276855,6.14253071776003,6.053054014078898,6.074443647979934,422825200
2010-02-19,6.075651168823242,6.121745268024791,6.0587802337666465,6.081375774781935,415469600
2010-02-22,6.037990093231201,6.10065382615831,6.000934628903315,6.095833848421336,390563600
2010-02-23,5.936765670776367,6.065406770405311,5.896094913635756,6.0253381586424934,575094800
2010-02-24,6.045220375061035,6.068718920269862,5.960262394467364,5.972012069306375,460566400
2010-02-25,6.0855913162231445,6.111500057401813,5.931644031380077,5.946406044689043,665126000
2010-02-26,6.164520263671875,6.1810899122456515,6.085588578266769,6.097036574772528,507460800
2010-03-01,6.296176910400391,6.311541068174077,6.189528007180951,6.198565818030414,550093600
2010-03-02,6.291959285736084,6.35160988512565,6.258518298453384,6.324495647211105,566546400
2010-03-03,6.306419849395752,6.322688635107807,6.264544398816588,6.294670975295386,372052800
2010-03-04,6.34799337387085,6.354320122418094,6.285329642583004,6.304912837940058,366041200
2010-03-05,6.596237659454346,6.61883278758318,6.466090220203204,6.475429706086769,899620400
2010-03-08,6.60015344619751,6.630580883491422,6.575148131087479,6.628171096102428,429889600
2010-03-09,6.718852996826172,6.778503585752878,6.564303195196142,6.57695628947838,920259200
2010-03-10,6.773683547973633,6.792965067448581,6.724276263257618,6.743256106756135,596218000
2010-03-11,6.79356575012207,6.79356575012207,6.72789009583437,6.74566524382599,405700400
2010-03-12,6.826707363128662,6.860750091447186,6.8010994956561275,6.849904236041786,416323600
2010-03-15,6.743557453155518,6.793566883659309,6.6354021898586,6.7899524031880825,493502800
2010-03-16,6.761935234069824,6.777902342416758,6.703489728804151,6.753801244121425,446908000
2010-03-17,6.7519917488098145,6.822186510178632,6.726384288617833,6.775490293088525,450956800
2010-03-18,6.767960548400879,6.778504728374359,6.706501904520206,6.751390088410512,342109600
2010-03-19,6.695655822753906,6.785734662567045,6.664926302578487,6.772177746091368,559445600
2010-03-22,6.770971775054932,6.808630586587709,6.632389086267751,6.642029844992198,456419600
2010-03-23,6.879727840423584,6.89238133454196,6.7513876706301446,6.79778301126178,602431200
2010-03-24,6.91015625,6.935161562952213,6.854120150556596,6.85803711059148,597780400
2010-03-25,6.828212738037109,6.958360578216668,6.816161788630876,6.9568538073062625,542284400
2010-03-26,6.956252574920654,6.987885112730085,6.885454448666062,6.897505398956881,640875200
2010-03-29,7.0011420249938965,7.045729747245235,6.977945146850146,7.0195201308095365,540744400
2010-03-30,7.105378150939941,7.154485367620817,7.057175157700727,7.127973278881159,527310000
2010-03-31,7.079771518707275,7.128276196364728,7.06350353861657,7.094534336561323,430659600
2010-04-01,7.1089935302734375,7.192142669018149,7.011985799503308,7.152376144318524,603145200
2010-04-05,7.184916019439697,7.185518567180355,7.07284455308616,7.079171706597875,684507600
2010-04-06,7.216548919677734,7.237637284804718,7.140026970366535,7.17617902806248,447017200
2010-04-07,7.248479843139648,7.288247168945632,7.190033547052899,7.216846505382626,628502000
2010-04-08,7.2288994789123535,7.276800806185433,7.171357390084113,7.243661492808985,572989200
2010-04-09,7.284329891204834,7.287343432684855,7.244261695664152,7.273484842434903,334182800
2010-04-12,7.29939603805542,7.3228945901960865,7.284934895526128,7.296684171596461,333026400
2010-04-13,7.303611755371094,7.314759286303798,7.263844425025684,7.286440358405043,306210800
2010-04-14,7.401825428009033,7.405440713011497,7.353020689414352,7.38947360648526,404076400
2010-04-15,7.499135971069336,7.5024495805875455,7.396403617902457,7.404537608152181,376784800
2010-04-16,7.453341960906982,7.566015928992251,7.367480954097467,7.488589782638069,750545600
2010-04-19,7.443400859832764,7.468104504402888,7.283728980259925,7.442195764757668,566924400
2010-04-20,7.368686199188232,7.509076550416314,7.319579784080679,7.487686516156382,738326400
2010-04-21,7.809438705444336,7.840469496082721,7.704296189309844,7.796785209321369,982391200
2010-04-22,8.027857780456543,8.036293445441242,7.71845647775669,7.779915518175929,793424800
2010-04-23,8.159210205078125,8.199880955984687,8.043825170610834,8.073650066154586,796955600
2010-04-26,8.11914348602295,8.208318121900897,8.079677018472172,8.190845045091281,479068800
2010-04-27,7.8943986892700195,8.069133493935432,7.848606674578072,8.051961287308568,709343600
2010-04-28,7.881137371063232,7.953440623455575,7.724779988882831,7.930846309596731,758402400
2010-04-29,8.093233108520508,8.134204730171485,7.893493033977451,7.923920476461349,558840800
2010-04-30,7.865777015686035,8.151377307739166,7.863065954006681,8.11341761741217,542463600
2010-05-03,8.024240493774414,8.07033496370766,7.919700539965287,7.9486228126980185,454342000
2010-05-04,7.793170928955078,7.932055314845136,7.735027105213384,7.920005169073001,723819600
2010-05-05,7.712130069732666,7.776902718644553,7.493410156189856,7.62295545401363,883103200
2010-05-06,7.418694496154785,7.780214037016263,6.002740078433242,7.647054297901385,1285860800
2010-05-07,7.105676651000977,7.42833387624014,6.784827872041586,7.342172029999567,1676018400
2010-05-10,7.651875019073486,7.671759083505501,7.487383599299939,7.539201871835413,984306400
2010-05-11,7.728095531463623,7.829621936402521,7.546732815561109,7.587101875933992,848906800
2010-05-12,7.895901679992676,7.927233339847421,7.79377271288662,7.8100398835011156,654379600
2010-05-13,7.783531665802002,7.983572630793557,7.7244828088341295,7.929946701916861,599712400
2010-05-14,7.646755218505859,7.726892429900112,7.516608171782351,7.687125097963635,759362800
2010-05-17,7.658806800842285,7.717855658332345,7.462681991058608,7.67326794254664,762834800
2010-05-18,7.602771759033203,7.789255814385649,7.539505066271295,7.74195703506445,782678400
2010-05-19,7.481661319732666,7.619641486072088,7.376519591507106,7.51660827196452,1025726800
2010-05-20,7.1629204750061035,7.346391741180574,7.116223451843279,7.2870412221036105,1282915200
2010-05-21,7.300296306610107,7.365972351077072,6.9698059620954815,7.014091980394412,1223891200
2010-05-24,7.434057712554932,7.558782584754707,7.418994835187358,7.449723941664957,754238800
2010-05-25,7.387667179107666,7.434061735331681,7.144846127787995,7.210823078761623,1048006400
2010-05-26,7.3542256355285645,7.5958423779161,7.343379779554333,7.534082460322438,850654000
2010-05-27,7.632597923278809,7.64886671097772,7.504861030335927,7.549749626726746,666282400
2010-05-28,7.738945484161377,7.814864883545248,7.6325978289145855,7.814564011937467,815614800
2010-06-01,7.857943534851074,8.011890803193042,7.801606549498538,7.82359913132872,876472800
2010-06-02,7.951937675476074,7.977544732537388,7.8428782081445085,7.969711616562206,688548000
2010-06-03,7.926934719085693,8.000142236686234,7.845290731148817,7.988994704555919,650106800
2010-06-04,7.7112274169921875,7.89017921370683,7.671159211356839,7.77901200564106,758304400
2010-06-07,7.559991836547852,7.807331594799151,7.548241756019457,7.781422852262011,886942000
2010-06-08,7.511483192443848,7.646149680982292,7.400616916951019,7.629278358758441,1000770400
2010-06-09,7.326809406280518,7.588912739831344,7.305420176908556,7.575957566452148,854630000
2010-06-10,7.5470356941223145,7.561194352808271,7.296682452131079,7.376217108360954,776356000
2010-06-11,7.637416362762451,7.647960541355501,7.45243831001746,7.478347047010497,545759200
2010-06-14,7.6606125831604,7.8073292609598175,7.6524785951617496,7.711225762364743,602960400
2010-06-15,7.823600769042969,7.828421150121024,7.697369855204558,7.701587688647856,585074000
2010-06-16,8.05135726928711,8.066420152545632,7.851918066117211,7.866077530346716,783678000
2010-06-17,8.190542221069336,8.221573014398684,8.119141550601745,8.152280857899834,872855200
2010-06-18,8.256818771362305,8.284837627452385,8.176983252731864,8.201988567379082,784621600
2010-06-21,8.139326095581055,8.40564563606083,8.09594348310725,8.365878308332281,776490400
2010-06-22,8.25019359588623,8.314062026593948,8.179396270659096,8.199279535136272,717262000
2010-06-23,8.163426399230957,8.274594383213852,8.07093738462383,8.272184193616978,768457200
2010-06-24,8.104079246520996,8.230611009880704,8.076964607684488,8.164331586083017,714277200
2010-06-25,8.034786224365234,8.142338935722028,8.007973264400524,8.13601258957254,549942400
2010-06-28,8.082986831665039,8.126671107761988,7.9691078077666235,8.041712744717413,584948000
2010-06-29,7.717556953430176,7.965198469168981,7.661219940555658,7.95706367159384,1133344800
2010-06-30,7.5777668952941895,7.77178240507545,7.531974884414947,7.733822708906166,739452000
2010-07-01,7.485876560211182,7.676277491200572,7.327410637217794,7.661213808183589,1022896000
2010-07-02,7.439482688903809,7.559688074457457,7.326807938826648,7.546431227751225,693842800
2010-07-06,7.490396976470947,7.6160244879694305,7.415983580038976,7.561796831464713,615235600
2010-07-07,7.792867660522461,7.795881201936325,7.524138765275741,7.54643140972838,654556000
2010-07-08,7.775393009185791,7.920302811109947,7.678987859971136,7.907649318515863,738144400
2010-07-09,7.821491241455078,7.829926102779653,7.687125549716813,7.739244706668191,433322400
2010-07-12,7.7512946128845215,7.888672219417699,7.678087105786436,7.788651751895233,562878400
2010-07-13,7.585896968841553,7.724479634115151,7.424116634057839,7.72207024931203,1190924000
2010-07-14,7.613916397094727,7.706405425779599,7.501544105678375,7.5129933124753645,812047600
2010-07-15,7.575356483459473,7.7416556019091045,7.450330669699098,7.478348731402975,824866000
2010-07-16,7.528659343719482,7.681401524751118,7.483770758765887,7.627474726712098,1039858400
2010-07-19,7.3985114097595215,7.528056715860409,7.218354524328284,7.528056715860409,1024478000
2010-07-20,7.588611125946045,7.619039375688417,7.23070672215129,7.3177728339617145,1074950800
2010-07-21,7.6594061851501465,7.988088106936962,7.652176421753181,7.986280464970457,1185671200
2010-07-22,7.8034138679504395,7.8329378901776625,7.691643320915459,7.763043991018381,645318800
2010-07-23,7.831132411956787,7.844388460259501,7.720868605392686,7.745271382987936,533388800
2010-07-26,7.811246395111084,7.835950035603175,7.763947627925579,7.832937298412773,420551600
2010-07-27,7.9558539390563965,7.977544840658668,7.841974895588891,7.85914709399419,584771600
2010-07-28,7.861857891082764,8.013395739157861,7.840468666128573,7.943501853101373,519985200
2010-07-29,7.77599573135376,7.91277074602364,7.715441740892509,7.854325268807673,643806800
2010-07-30,7.7500901222229,7.82390018255158,7.679291995037224,7.709118499633912,448210000
2010-08-02,7.888670444488525,7.910963891596187,7.821488427261044,7.8461920637283535,428055600
2010-08-03,7.8910813331604,7.931149528111791,7.815463646472868,7.863364957537289,417653600
2010-08-04,7.922715663909912,7.961879640454484,7.842277587975495,7.9184978316271195,420375200
2010-08-05,7.884154319763184,7.928742033027604,7.849508238623646,7.885057738833926,289097200
2010-08-06,7.835651397705078,7.8778289259243905,7.7615388461642825,7.8263115075178495,444897600
2010-08-09,7.885657787322998,7.897708734242781,7.819981735548355,7.877522995917602,303128000
2010-08-10,7.815164089202881,7.846496562149116,7.759127970903021,7.828420135449365,451920000
2010-08-11,7.537394046783447,7.703091361820986,7.5259464507967095,7.694354826865542,620054400
2010-08-12,7.585598945617676,7.625064603064248,7.414780336925255,7.431952539702672,534920400
2010-08-13,7.5045552253723145,7.588306886171679,7.50425354948958,7.581377994497025,354869200
2010-08-16,7.460572242736816,7.531972911387556,7.429842321698119,7.458764600322776,318430000
2010-08-17,7.591022491455078,7.671159712429624,7.507570856482488,7.534082950589171,422640400
2010-08-18,7.624162673950195,7.672365687529911,7.579274075096166,7.6027734363952035,339696000
2010-08-19,7.528056621551514,7.636512762652717,7.491904574517779,7.617231241851085,426706000
2010-08-20,7.520824432373047,7.6497663571015595,7.501542915721814,7.513292992165735,384230000
2010-08-23,7.405136585235596,7.591922226172974,7.388567741164074,7.585595881747919,414041600
2010-08-24,7.228294372558594,7.320782580345391,7.189732144458079,7.310841755214733,602565600
2010-08-25,7.317469120025635,7.350609226810716,7.146048810417692,7.1713549965844186,596867600
2010-08-26,7.238840103149414,7.4036332279032395,7.238840103149414,7.394595015204937,466505200
2010-08-27,7.279211044311523,7.309036748333693,7.096643143510465,7.2831280059537065,548391200
2010-08-30,7.305720329284668,7.403632276426534,7.250889317097541,7.253299506840677,383289200
2010-08-31,7.323798656463623,7.367783826242291,7.240950373676731,7.286139834170862,420786800
2010-09-01,7.541614532470703,7.575657265418276,7.419601458211532,7.45545183397247,697037600
2010-09-02,7.597046852111816,7.597046852111817,7.488590703157117,7.569631339971455,415427600
2010-09-03,7.795882701873779,7.796183573391567,7.667241625225541,7.6850163743847,520788800
2010-09-07,7.7669596672058105,7.818777133286189,7.719961775727796,7.731711047480016,342557600
2010-09-08,7.920910358428955,7.965196403760223,7.805825366840304,7.8263119868295155,526551200
2010-09-09,7.925424098968506,8.02936068728114,7.920905396683255,7.9847737982909806,438575200
2010-09-10,7.935669422149658,7.968507854449241,7.875114612877575,7.929041400500559,387542400
2010-09-13,8.045031547546387,8.082388695279239,8.006470109050651,8.008276947429701,388780000
2010-09-14,8.075757026672363,8.109197197572868,7.9992351228947705,8.02002260403577,408150400
2010-09-15,8.14083194732666,8.145653131388327,8.069130409827522,8.079072844971549,429368800
2010-09-16,8.332136154174805,8.335148891353677,8.119140864678267,8.141435119801933,652103200
2010-09-17,8.29598331451416,8.374011181202109,8.24506927272956,8.365876390155863,634477200
2010-09-20,8.5327787399292,8.549348388900482,8.310443606927404,8.31737249883349,658677600
2010-09-21,8.549052238464355,8.656905864432467,8.519528205339153,8.55176410537621,668074400
2010-09-22,8.66895580291748,8.675884698490103,8.50807880213754,8.517117016668879,585289600
2010-09-23,8.704201698303223,8.819888405183594,8.616232176491911,8.626173808032036,786116800
2010-09-24,8.806632995605469,8.843086719842022,8.75330954904821,8.800005777080052,649488000
2010-09-27,8.771682739257812,8.879234619892335,8.767164036606783,8.856640302168136,482834800
2010-09-28,8.64214038848877,8.790062170990645,8.2848385910118,8.790062170990645,1035042400
2010-09-29,8.65750503540039,8.73101421792395,8.616231740340734,8.653287203103385,469644000
2010-09-30,8.548445701599121,8.736737329559947,8.473128889520968,8.706610765622509,673391600
2010-10-01,8.511392593383789,8.63370653654403,8.476143961526294,8.620752165565365,448142800
2010-10-04,8.394501686096191,8.522840302344497,8.368290463303257,8.483676317345774,435302000
2010-10-05,8.704806327819824,8.720170084659003,8.490303408150673,8.495727140929485,501967200
2010-10-06,8.712333679199219,8.7966887010275,8.593935938086693,8.724384626451576,670868800
2010-10-07,8.713239669799805,8.751199356875052,8.643647446474699,8.746981524481216,408399600
2010-10-08,8.859354972839355,8.872309343222016,8.736740163759444,8.788255969273594,658403200
2010-10-11,8.898216247558594,8.954854902378209,8.875321053805788,8.879538885880487,427753200
2010-10-12,8.9940185546875,9.022940828147767,8.811751597262429,8.899721903432525,558544000
2010-10-13,9.042223930358887,9.097054146021208,9.0319806224664,9.04403157292815,630092400
2010-10-14,9.107598304748535,9.112417880027252,9.050055423741803,9.088919333225162,435296400
2010-10-15,9.482071876525879,9.489904993262346,9.185926647131629,9.262146887278828,922194000
2010-10-18,9.580286979675293,9.610412747451507,9.468516423236393,9.594446444496622,1093010800
2010-10-19,9.323905944824219,9.452847867644644,9.038606595335166,9.14043469023518,1232784000
2010-10-20,9.355240821838379,9.467312260850601,9.24497783007655,9.309147137627633,721624400
2010-10-21,9.324811935424805,9.482072810743404,9.24286708427738,9.41037126710673,551460000
2010-10-22,9.263056755065918,9.340482137274364,9.227808914977569,9.311258970800568,372778000
2010-10-25,9.304325103759766,9.387474243503101,9.292274154027712,9.311857349576934,392462000
2010-10-26,9.280523300170898,9.331437343002865,9.208218424826141,9.244973812064837,392929600
2010-10-27,9.273896217346191,9.33625786131928,9.206713389762236,9.268473290811759,399002800
2010-10-28,9.19587230682373,9.279021469468445,9.065122684096316,9.2775146981023,551051200
2010-10-29,9.06752872467041,9.215149627203099,9.064214311569476,9.165440670911867,430511200
2010-11-01,9.16393756866455,9.206717648868569,9.104286958129219,9.104889505800678,423889200
2010-11-02,9.319990158081055,9.344995475531999,9.248891970937052,9.248891970937052,433930000
2010-11-03,9.423627853393555,9.42603804353452,9.29498677026219,9.38054610685846,508348400
2010-11-04,9.588418006896973,9.645960071941296,9.490806945435475,9.503460439746544,642488000
2010-11-05,9.554078102111816,9.627587310380033,9.54263050062284,9.579987652438975,361253200
2010-11-08,9.59896469116211,9.6336099660286,9.542928577613136,9.556184622735737,281758400
2010-11-09,9.522441864013672,9.679703530180072,9.474842224525222,9.672171284839939,383544000
2010-11-10,9.58119010925293,9.60348356287903,9.446221879056207,9.539313459119175,384227200
2010-11-11,9.539616584777832,9.59233828929768,9.46731168242585,9.489906813572837,361284000
2010-11-12,9.279922485351562,9.535095316603323,9.147366058466096,9.520032433659894,795846800
2010-11-15,9.250099182128906,9.35554259874785,9.22690150175763,9.292879257270524,403606000
2010-11-16,9.085907936096191,9.266969052505685,9.017519995038244,9.210331191051225,657650000
2010-11-17,9.053067207336426,9.158208904526772,8.970519829122706,9.074155560168913,479449600
2010-11-18,9.291974067687988,9.329331210544742,9.17930089604955,9.194664651552237,494491200
2010-11-19,9.240760803222656,9.291072324978938,9.195872210282477,9.278117952819658,384843200
2010-11-22,9.440495491027832,9.440495491027832,9.214846756409909,9.239248715336535,393075200
2010-11-23,9.301010131835938,9.391993992380202,9.235635744638383,9.352828408102871,519447600
2010-11-24,9.483880043029785,9.501956467266881,9.391994368800287,9.399525005528522,413725200
2010-11-26,9.489906311035156,9.57124861796296,9.427845524905326,9.45194662143347,237585600
2010-11-29,9.54624080657959,9.564617294590361,9.380845174260607,9.504966714127608,445785200
2010-11-30,9.373920440673828,9.470627324920493,9.36548477378358,9.445922871884765,501858000
2010-12-01,9.532084465026855,9.57275521895145,9.4899069399554,9.498040929846443,461750800
2010-12-02,9.584803581237793,9.610410639123778,9.486589963631985,9.566124611772345,462837200
2010-12-03,9.563416481018066,9.59986940331157,9.530277168216914,9.550462110137916,342092800
2010-12-06,9.645057678222656,9.710733737212406,9.59293772930329,9.59956575083732,448481600
2010-12-07,9.586607933044434,9.760739245672731,9.583896872900027,9.755016254020713,391454000
2010-12-08,9.670966148376465,9.671267824334,9.553472614312216,9.629391179081901,321935600
2010-12-09,9.633308410644531,9.71585499964015,9.611014154520998,9.70470907828225,294151200
2010-12-10,9.657411575317383,9.672173589086416,9.598362715771835,9.629996062116572,262511200
2010-12-13,9.690852165222168,9.792982779631167,9.670668026750581,9.772195289072945,439815600
2010-12-14,9.649277687072754,9.717063085184071,9.610413769213272,9.69266030968522,351008000
2010-12-15,9.651385307312012,9.730919162889693,9.616136681246248,9.640538647981066,417312000
2010-12-16,9.678197860717773,9.719170287405312,9.643552585193525,9.673377480581673,322030800
2010-12-17,9.658916473388672,9.694465969952557,9.647468071361049,9.689645590151452,386929200
2010-12-20,9.707123756408691,9.738456241558024,9.587219963812084,9.688746451007866,385610400
2010-12-21,9.767074584960938,9.77279838588231,9.702302718315213,9.730922527391638,256354000
2010-12-22,9.795990943908691,9.81286227069811,9.747487086092823,9.771889852964376,265921600
2010-12-23,9.748998641967773,9.795694880547911,9.736044269059116,9.791176175174508,223157200
2010-12-27,9.781535148620605,9.804431961767953,9.686335023153525,9.726404043926594,249816000
2010-12-28,9.805333137512207,9.841183508670511,9.792981315441374,9.818588378639022,175924000
2010-12-29,9.799908638000488,9.834855584497811,9.794184035176544,9.827925886812952,163139200
2010-12-30,9.750802040100098,9.806535665163986,9.732424746061998,9.805632246270413,157494400
2010-12-31,9.717665672302246,9.74538205747008,9.680006849486332,9.729414948283328,193508000
2011-01-03,9.928855895996094,9.949643391262507,9.786356972369122,9.810458078045844,445138400
2011-01-04,9.980669975280762,10.017122892248572,9.886071626922416,10.015315249752453,309080800
2011-01-05,10.062309265136719,10.072552569478743,9.926739337309645,9.928246107829759,255519600
2011-01-06,10.054180145263672,10.099972150708801,10.029174823854534,10.0840050426649,300428800
2011-01-07,10.126182556152344,10.133111450823424,9.999047435028572,10.062012448033434,311931200
2011-01-10,10.316880226135254,10.34037876680706,10.157811758296264,10.207821576196395,448560000
2011-01-11,10.292481422424316,10.39250108889079,10.227106225807267,10.390091703375893,444108000
2011-01-12,10.37623405456543,10.376535730598919,10.303328208669402,10.340987031281951,302590400
2011-01-13,10.414188385009766,10.44311065479631,10.359057319401684,10.39852296001106,296780400
2011-01-14,10.498549461364746,10.498549461364746,10.376838056908907,10.420521553765072,308840000
2011-01-18,10.262654304504395,10.386474991883695,9.821298345949693,9.927344285494813,1880998000
2011-01-19,10.208128929138184,10.502164940355442,10.14908086873007,10.494632692540712,1135612800
2011-01-20,10.022544860839844,10.191856669431191,9.945420397322794,10.135519690396048,764789200
2011-01-21,9.842991828918457,10.088825605613986,9.840279962625148,10.05538461779241,754401200
2011-01-24,10.166251182556152,10.166251182556152,9.842991268410001,9.84751077715169,574683200
2011-01-25,10.285250663757324,10.286456563290898,10.07948591058934,10.132509288946483,546868000
2011-01-26,10.359062194824219,10.411783900565544,10.288264866428142,10.332249230158107,506875600
2011-01-27,10.339776992797852,10.384364692699961,10.328329397495965,10.356949190219781,285026000
2011-01-28,10.12557601928711,10.37562834998551,10.04815149820508,10.3686994574938,592057200
2011-01-31,10.222588539123535,10.244280252846876,10.071353113010728,10.116542574328827,377246800
2011-02-01,10.394607543945312,10.41328570670815,10.272594525249609,10.282235282530591,426633200
2011-02-02,10.37321949005127,10.401236739527384,10.350021815663776,10.377136450676623,258955200
2011-02-03,10.346710205078125,10.370812109395763,10.199390935049028,10.357556062021061,393797600
2011-02-04,10.43889331817627,10.444918791333835,10.348814505643276,10.35273066096117,321840400
2011-02-07,10.60097885131836,10.642251344991378,10.473241191333363,10.480772633048762,485021600
2011-02-08,10.700998306274414,10.710639066336945,10.609112627570951,10.655206304915984,381040800
2011-02-09,10.790172576904297,10.815479569368893,10.691056338726868,10.700696293291788,482745200
2011-02-10,10.681114196777344,10.845606434433261,10.48408520095779,10.766976002576905,928550000
2011-02-11,10.75070858001709,10.779328381098232,10.650988974591659,10.687442698062283,367572800
2011-02-14,10.820904731750488,10.829942141414636,10.74649211322423,10.748902303659852,310416400
2011-02-15,10.842592239379883,10.844701557583981,10.771794928719444,10.82120220820949,284174800
2011-02-16,10.939903259277344,10.99322669875042,10.860669474343087,10.86970688184777,481157600
2011-02-17,10.794390678405762,10.853740395987167,10.740764759409132,10.762758143739298,530583200
2011-02-18,10.561209678649902,10.83054193559806,10.5298772132797,10.80674171509951,816057200
2011-02-22,10.201197624206543,10.40575809339711,10.17438546486388,10.307846127433669,872555600
2011-02-23,10.322003364562988,10.382858235988705,10.201194627131496,10.206015810597302,671854400
2011-02-24,10.329837799072266,10.398225733439869,10.193966958288637,10.36418300648264,499900800
2011-02-25,10.488908767700195,10.497042757971485,10.387683185478247,10.401540975648679,380018800
2011-02-28,10.641045570373535,10.696478325176376,10.578080570436468,10.581695855028288,403074000
2011-03-01,10.523551940917969,10.716663981245993,10.474445528620048,10.709132540075437,456136800
2011-03-02,10.608206748962402,10.675389578462196,10.496135344129014,10.543133237631835,602590800
2011-03-03,10.832348823547363,10.839277716056403,10.722687615795161,10.760948971492645,500788400
2011-03-04,10.84560489654541,10.85434143118635,10.777819524042625,10.847713410108383,453266800
2011-03-07,10.705820083618164,10.895919407046973,10.58380702296272,10.887784613059093,546123200
2011-03-08,10.71787166595459,10.767279766161844,10.612126570167707,10.69226379442395,356316800
2011-03-09,10.618752479553223,10.687742961373603,10.56241629966074,10.685633642895857,453306000
2011-03-10,10.444018363952637,10.537411622900136,10.390694113831312,10.517828425786107,507539200
2011-03-11,10.604293823242188,10.614236261522938,10.393709456879577,10.403650286221371,471080400
2011-03-14,10.651589393615723,10.739559706816486,10.583804820948588,10.6401409927894,435957200
2011-03-15,10.406659126281738,10.479264072816855,10.246083873121746,10.306337000870574,721081200
2011-03-16,9.942108154296875,10.333454355759487,9.829133300080846,10.303327781599839,1162011200
2011-03-17,10.081594467163086,10.231323897465279,9.961689930742452,10.14757140576988,659422400
2011-03-18,9.961991310119629,10.188845221330046,9.941806370524958,10.156609331389507,753214000
2011-03-21,10.221982955932617,10.235238194802198,10.100270789593278,10.122264172821746,409402000
2011-03-22,10.27922534942627,10.322006224876745,10.217164561584697,10.320198582252077,325922800
2011-03-23,10.218667984008789,10.249697965526355,10.121056923202627,10.2213790448227,372996400
2011-03-24,10.392802238464355,10.423833030704326,10.208728412326991,10.298807247250025,404712000
2011-03-25,10.59073543548584,10.606400866272802,10.454562111666199,10.48619545369901,448910000
2011-03-28,10.557598114013672,10.674490752895187,10.557598114013672,10.639242116483027,309355200
2011-03-29,10.573260307312012,10.573260307312012,10.425640207201182,10.473842393350722,352900800
2011-03-30,10.503066062927246,10.570852256089841,10.46721569251,10.563620881444823,329406000
2011-03-31,10.499452590942383,10.538315702666239,10.425642524481399,10.434679933599902,274019200
2011-04-01,10.380449295043945,10.592240298104487,10.342489610348446,10.577779963844291,418661600
2011-04-04,10.278925895690918,10.381658254523003,10.194872513223512,10.37292171620006,460084800
2011-04-05,10.209630966186523,10.310856518409908,10.122564875968589,10.152390570750253,482731200
2011-04-06,10.184024810791016,10.360567210484403,10.156910977063065,10.27982825681605,402539200
2011-04-07,10.185232162475586,10.256028689997608,10.123471435566348,10.185833905607563,373447200
2011-04-08,10.09424877166748,10.247593511373783,10.060808587527054,10.240664616406464,377535200
2011-04-11,9.965906143188477,10.112622007739827,9.942407599501013,10.06411814965875,398946800
2011-04-12,10.014110565185547,10.05417876556898,9.947831147405102,9.956567683557934,425639200
